OG0006804.0	OG0004464.0	OG0000027.457	OG0004617.12	OG0000692.0	OG0000019.257	OG0000177.8	OG0002252.0	OG0006400.2	OG0001698.26	OG0009883.5	OG0004338.2	OG0001643.24	OG0004324.0	OG0000606.2	OG0001967.0	OG0000835.7	OG0004710.2	OG0002346.16	OG0000038.0	OG0000027.1	OG0004835.2	OG0001566.2	OG0000471.2	OG0012896.0	OG0000107.44
-0.9132162338579334	-0.5420380555473153	-0.9018499789079885	-1.534913621113934	-0.6610907271910786	-0.6794575575715407	0.40064722052282803	-0.9700171337842857	-1.626379626754263	-1.2039006722965686	-2.879382638782058	-1.8416629728328997	-1.1587514286937521	-1.446934455954395	-0.6443071024337754	-0.5075827599241425	-1.1883645691462565	-0.512925319948276	-0.07369688813860564	-0.5428785420499038	-0.35752946268417823	-2.554697057863487	-1.0540927027897475	-1.3375210295767486	-1.4131151871478154	-0.43908943912011134
-2.3422685431715378	-0.8929817501178796	-0.9534390942422588	0.8123750005659496	-0.18885782633069192	-2.154570167148848	-1.488026018218199	-0.8178162308785316	-0.2067283455019175	-1.0797829340377831	-0.6670343374140395	-1.492890406218227	-0.6517675807607293	-0.3120435059555183	-0.8614476248473515	-0.9559556672939787	-2.665660560093073	-0.7076894117955741	-0.6093323144403325	-0.4947187885467331	-1.5842413334775023	-1.4088950949352212	-0.34117157565634604	-0.5409881355236181	-1.5462453931483024	-2.8709148519433896	-0.17266872938773947
OG0000675.1	OG0002453.0	OG0000218.208	OG0003865.0	OG0002002.0	OG0011282.2	OG0006412.3	OG0000198.0	OG0005515.0	OG0000350.8	OG0007713.0	OG0005941.0	OG0000056.0	OG0000060.0	OG0002968.0	OG0006028.0	OG0000403.25	OG0003960.4	OG0000726.25	OG0003593.0	OG0000435.0	OG0000601.52	OG0000854.30	OG0001851.13	OG0000112.0	OG0000012.918
-1.4108117885091431	-0.23158274510390153	-1.7978644191101518	-0.6373337441517455	-1.3496030533302108	-1.723086516754077	-1.2615347826602237	-0.3989691306511904	-1.7968615028091515	-0.40144422667648927	-1.7107557148433576	-1.0177091261710052	0.25229454120183664	-0.3237325917341102	-1.0250302371872846	-0.7039244250471122	-0.4597742994044606	-0.7497660191732456	-0.48398485299633537	-1.4579896444633909	0.490672809713238	-1.3313362222997793	-0.526784565929603	-1.38458370273713	-0.1919857109104024	-0.17576167339628612
OG0000918.1	OG0000071.0	OG0002615.8	OG0001604.2	OG0014778.4	OG0010583.4	OG0000223.2	OG0002906.4	OG0005828.2	OG0001425.1	OG0004170.0	OG0000139.0	OG0004856.1	OG0000637.34	OG0000923.0	OG0005257.0	OG0000002.1788	OG0000272.36	OG0003748.2	OG0003229.0	OG0000310.18	OG0000006.561	OG0001492.24	OG0004817.2	OG0001871.4	OG0004267.6	OG0005071.2
-1.9029286294560968	-0.24331826019099598	-0.4878236908858586	-0.46494240510515766	-2.269512200736224	-3.6568992272503236	-0.3170671972827844	-0.6957226119343248	-1.7475843409673495	-1.2273541969073074	-0.5043048373759311	-0.6077925010310296	-0.9847879149314968	-0.9974054832915477	0.7399344890375401	-1.5319902259071676	0.2893623404769398	-1.0174170530774094	-0.6009930135276029	-1.2611889370296836	-0.14082554413356455	-0.17266872938773947	-1.1325779246916947	-1.1603628384903306	-1.0895743271483338	-0.27404076549081247	-1.576475611755665
OG0005912.2	OG0001242.28	OG0003980.9	OG0007178.0	OG0001609.10	OG0005507.10	OG0008930.0	OG0005086.0	OG0000183.0	OG0000062.12	OG0001306.1	OG0000724.26	OG0005209.7	OG0004170.0	OG0002907.66	OG0000032.86	OG0000228.54	OG0000013.2	OG0000090.24	OG0000576.0	OG0000192.0	OG0006209.0	OG0000015.773	OG0000007.976	OG0003343.2	OG0007182.0
-0.6730025354342413	-1.2764851241261952	-1.0840584940198523	-1.0843643765696869	-0.7027498788282933	-1.0661252582846446	-1.273343137314313	-2.175272872767897	-0.002310160687201116	-1.5538496598709068	-1.9523220248555246	-0.320846479161911	-1.0445383960764985	-0.5043048373759311	-2.643856189774725	-1.3451978742102095	-0.48964565918638664	0.07464243793449277	0.15328652099086262	-1.0609991549304867	-0.7107557148433575	-2.0356383367532658	0.24744147114440776	-0.24982229440694287	-0.6723126358239528	-1.4575933541049346
OG0001353.24	OG0016447.0	OG0000532.9	OG0004681.6	OG0003012.0	OG0000007.3	OG0013059.0	OG0004245.1	OG0000154.2	OG0000942.24	OG0003696.0	OG0000967.4	OG0000206.0	OG0005947.0	OG0008200.0	OG0000228.54	OG0002139.0	OG0000192.0	OG0001806.0	OG0004609.0	OG0000776.26	OG0004825.0	OG0020530.0	OG0002270.30	OG0000112.0	OG0000012.918	OG0000054.0
-0.9362209702294287	-3.1165355818976774	-1.3710864573382138	-1.3625288601152412	-0.5629853780150043	-0.23565384492254624	-13.287712379549449	-1.7235628895637176	-0.6887294085133586	-0.9542774642653994	-0.5004219529898684	-1.195946441032647	0.24865627000440324	-1.5756153284619037	-1.704629612046516	-0.48964565918638664	-1.1880358246898064	-0.7107557148433575	-0.6608626150804147	-0.8277685311745187	-1.2042330522176077	-1.1012885820105052	-2.183768949657892	-0.27369190923451486	-0.1919857109104024	-0.17576167339628612	-0.11450372678347603
OG0004979.3	OG0003726.9	OG0008174.2	OG0016022.4	OG0000005.318	OG0005782.2	OG0006552.0	OG0000127.0	OG0004239.0	OG0002008.0	OG0001669.0	OG0000056.0	OG0004836.2	OG0015310.0	OG0000034.305	OG0000196.0	OG0000047.282	OG0009922.0	OG0003273.0	OG0001140.24	OG0000169.16	OG0003800.0	OG0006887.0	OG0000584.0	OG0000007.976	OG0001338.24	OG0001467.10
-1.3057883922321096	-1.9850734557618972	-0.38063394525296435	-2.7055703978906718	-1.488026018218199	-1.7661119398257228	-2.239225505557113	-0.41676977290008077	-1.4643451395032143	-1.058593158890855	-0.2819124160394832	0.25229454120183664	-1.2522259282572952	-0.4088950949352212	-0.6588112275212595	-0.21089678249861854	-0.4221724087637519	-1.5799218840206262	-1.4004917640810646	-0.750979489714035	-0.3176064889372687	-0.7961097728533391	-1.0603972796439562	1.6572284011610958	-0.24982229440694287	-1.396688189399952	0.8287128122300234
OG0000245.24	OG0000615.1	OG0007495.0	OG0002777.4	OG0004606.1	OG0000278.126	OG0000043.242	OG0001780.0	OG0007790.0	OG0000338.41	OG0005682.0	OG0000350.8	OG0000260.188	OG0004868.2	OG0000360.25	OG0000276.72	OG0000451.0	OG0002065.0	OG0001186.24	OG0001205.24	OG0010744.4	OG0000442.2	OG0005606.20	OG0000007.976	OG0004444.0	OG0000054.0
-0.6384562020321349	-1.113098732313508	-0.05454211716674402	-0.8114724732255982	0.062259894470126094	-1.9230305236848892	-0.1305233660345985	-0.215244771307591	-1.6402539530945293	0.7966808083669082	-1.3532843389226457	-0.40144422667648927	-1.171368418311981	-0.5574545438946958	-2.0226834370912896	-0.8999642788381562	-0.2004152986302959	-0.5741110659756957	-0.752437002928646	-0.30489701435952116	-1.333879697404169	-0.22617242101930626	-0.7828933919166083	-0.24982229440694287	-0.38364230300330965	-0.11450372678347603
OG0000987.19	OG0005431.0	OG0003980.9	OG0006412.3	OG0006649.0	OG0000336.0	OG0007566.10	OG0004244.2	OG0002991.24	OG0004861.3	OG0010727.0	OG0000056.0	OG0001853.0	OG0000034.305	OG0011193.0	OG0003176.17	OG0000196.0	OG0002471.0	OG0000002.1788	OG0002091.0	OG0003905.18	OG0000639.0	OG0000010.64	OG0000307.20	OG0000680.1	OG0000112.0
-0.02958805461052695	-1.2604974943896143	-1.0840584940198523	-1.2615347826602237	-1.9506480408647084	-0.4330387576855113	-2.0017322736212373	-1.6192705514964514	-0.8876334769274369	-1.2371834740188945	-1.663830889535991	0.25229454120183664	-1.046325015550513	-0.6588112275212595	-1.5717503892943052	-0.6852454777188786	-0.21089678249861854	-1.4131151871478154	0.2893623404769398	-0.5944432366562431	0.5549326018804729	-0.1305233660345985	-0.09403302480772001	-0.13336891930599895	-0.9498117766885221	-0.1919857109104024
OG0005669.0	OG0000636.1	OG0000010.475	OG0000364.1	OG0001432.24	OG0000200.0	OG0004376.0	OG0001860.0	OG0002764.20	OG0000132.40	OG0004848.14	OG0005530.6	OG0011606.2	OG0000056.0	OG0002260.4	OG0000276.72	OG0002852.4	OG0003375.2	OG0000753.0	OG0009801.4	OG0000090.24	OG0004977.0	OG0001097.24	OG0005324.1	OG0000112.0
-0.8632836155116881	-1.611314492504686	0.007339046008161679	-0.7065117976244923	-1.8714426350262425	-0.1934697107404345	-2.162944843726976	-0.9612828924271464	-1.0215114670504886	-0.12406270353362446	-2.7670936989931696	-0.9514847900660605	-1.9356689537540164	0.25229454120183664	-0.8367589148364569	-0.8999642788381562	-0.832128291970839	-0.9045481189143395	-1.4077462998850927	-1.2253288876731159	0.15328652099086262	-0.4291485165770805	-1.0667295284676728	-1.781900825629855	-0.1919857109104024
OG0004813.0	OG0008174.2	OG0002615.8	OG0002124.0	OG0005872.0	OG0001849.0	OG0000187.1	OG0007454.2	OG0001917.0	OG0000026.45	OG0012236.2	OG0005879.0	OG0001079.1	OG0002971.0	OG0000658.0	OG0006485.6	OG0000013.2	OG0000116.0	OG0014747.1	OG0001223.1	OG0000307.20	OG0014564.0	OG0004470.0	OG0001923.1	OG0000837.0	OG0000225.48
-1.0418626085257274	-0.38063394525296435	-0.4878236908858586	-0.9224835302979048	-1.8246989660997566	-0.7816527907215007	-0.2067283455019175	-2.5803532474685666	-0.721896272448558	-0.1413028099616662	-2.1916561403685035	-1.7379277116015897	-1.1629448437269758	-0.9159357352115255	-0.9235777245413976	-1.8714426350262425	0.07464243793449277	-0.7560872411268253	-1.8556925327369578	-0.9595984847157935	-0.13336891930599895	-0.949254536418601	-1.189351252217354	0.1713349473987682	0.21921499579542392	-0.3057883922321096
OG0002072.0	OG0005237.0	OG0007445.8	OG0000130.38	OG0004563.0	OG0000265.0	OG0000187.1	OG0009030.0	OG0015335.0	OG0005941.0	OG0014759.0	OG0005918.2	OG0001656.2	OG0000056.0	OG0000729.25	OG0005621.0	OG0005257.0	OG0002216.0	OG0011426.2	OG0001776.0	OG0000228.54	OG0001097.24	OG0000431.12	OG0000748.0	OG0000112.0	OG0000045.0	OG0000926.24
-1.0948031604374366	-1.195946441032647	-1.5220118918983483	-0.1440103026915193	-0.7809089417538033	-1.097270360766624	-0.2067283455019175	-2.0250302371872846	-1.6896598793878495	-1.0177091261710052	-1.4723290837359109	-1.088960414355713	-0.35328433892264566	0.25229454120183664	-0.5546970578634869	-2.3233715117570313	-1.5319902259071676	-0.7629258286978426	-2.612637459164005	-0.923304098169617	-0.48964565918638664	-1.0667295284676728	-0.3122226226036953	-0.7784322114615907	-0.1919857109104024	-0.2716005413289375	-0.8533447778805348
OG0001701.8	OG0000616.40	OG0000283.1	OG0002100.0	OG0005669.0	OG0000986.24	OG0001245.24	OG0006461.4	OG0008067.0	OG0000002.763	OG0000132.40	OG0000001.1420	OG0005437.0	OG0007462.4	OG0000710.0	OG0000018.842	OG0000011.1	OG0005617.0	OG0000658.0	OG0016958.2	OG0000090.24	OG0004328.0	OG0002298.4	OG0005703.0	OG0000847.24	OG0010748.0
-1.056491198838264	-0.7641504234924366	-1.3100746891435733	-1.233108061588777	-0.8632836155116881	-1.0147910526824464	-1.0643139648378215	-1.6579004351672157	-1.3562361456626577	-0.7257085158978973	-0.12406270353362446	-0.01727103870140411	-1.633076351021482	-1.195946441032647	-0.6517675807607293	-0.48559996096338387	0.5140970048942337	-1.830331500476914	-0.9235777245413976	-5.309860071578272	0.15328652099086262	-1.1936346938775448	-0.7656213106623855	-1.0634091701760615	-1.50635266602479	-1.1127866970487705
OG0004580.6	OG0000032.252	OG0000711.2	OG0005507.10	OG0002108.0	OG0004140.14	OG0016139.4	OG0013059.0	OG0000513.32	OG0000062.12	OG0000187.1	OG0000001.1420	OG0003205.0	OG0005829.2	OG0003829.0	OG0001853.0	OG0000018.842	OG0001525.51	OG0004103.6	OG0001030.26	OG0004975.0	OG0000228.54	OG0004565.2	OG0000940.24	OG0000268.1	OG0000105.0
-1.677148875624409	-0.3082871842179762	-0.05304461335688118	-1.0661252582846446	-0.2954821145835615	-2.1053180261449205	-2.217591435072627	-13.287712379549449	-0.6588112275212595	-1.5538496598709068	-0.2067283455019175	-0.01727103870140411	-0.544140190613815	-0.8300749985576876	-0.8326420722614859	-1.046325015550513	-0.48559996096338387	-1.3154505308161575	-0.6427295243204406	-0.947305888696155	-1.1497606448340905	-0.48964565918638664	-1.4691302020685912	-0.9581963123429151	-1.2873602020691484	0.3918776772778659
OG0018170.0	OG0000548.29	OG0000616.40	OG0000011.866	OG0006844.0	OG0009184.0	OG0009860.0	OG0000256.24	OG0006039.1	OG0005501.1	OG0001604.2	OG0000292.93	OG0009879.2	OG0002444.1	OG0004556.0	OG0006142.4	OG0000929.1	OG0000018.842	OG0003521.2	OG0005458.0	OG0000269.0	OG0000001.2899	OG0002151.0	OG0003634.44	OG0000074.152	OG0000006.561	OG0000112.0
-0.8772610280454547	-1.3614163847683378	-0.7641504234924366	0.3951725059957788	-1.3029379195026087	-1.3291596641184382	-1.7283352890227661	-0.250165425587271	-0.961563818343892	-1.1500807813140215	-0.46494240510515766	-0.2568728474080699	-2.089267338097087	-0.18360509083087875	-1.4603696753153335	-0.5265767297208033	-1.5428785420499038	-0.48559996096338387	-1.4250750219906556	-0.476538408828129	-0.5409881355236181	-0.3641991832410402	-0.22145497419719512	-1.6620035364849841	-0.5625591756364571	-0.17266872938773947	-0.1919857109104024
OG0009928.2	OG0006815.10	OG0000878.5	OG0000294.0	OG0000349.0	OG0001170.24	OG0002555.0	OG0012916.0	OG0000007.585	OG0002520.0	OG0000001.1420	OG0003403.0	OG0004244.2	OG0001445.24	OG0000710.0	OG0001664.2	OG0006029.0	OG0010622.0	OG0000048.122	OG0001541.1	OG0005416.0	OG0001345.24	OG0000192.0	OG0007146.0	OG0016901.0	OG0000006.561	OG0000456.0
-1.0031774255410242	-1.4707287562940685	-0.7364847759511612	-0.5213905315954883	-0.4111954329844497	-1.1472021071812288	-0.526784565929603	-2.4651415485992816	-0.3949798469375905	-0.8892358781001928	-0.01727103870140411	-1.2625728172709412	-1.6192705514964514	-0.9962538607671053	-0.6517675807607293	0.7975110886849958	-1.0555912954672275	-1.2684691629458418	-0.7157227819448722	-0.3289784324065124	-1.3872228947148009	-1.1328942704973453	-0.7107557148433575	0.7562547427239061	-0.4060248206794444	-0.17266872938773947	-0.9134879534257182
OG0007495.0	OG0000100.1	OG0004599.4	OG0000427.25	OG0000420.0	OG0000411.0	OG0002992.1	OG0002821.0	OG0004239.0	OG0000011.1	OG0013004.2	OG0000974.2	OG0000002.1788	OG0000272.36	OG0005400.0	OG0000794.20	OG0005120.26	OG0013961.0	OG0000486.2	OG0003754.0	OG0002181.0	OG0000169.16	OG0000192.0	OG0001492.24	OG0011436.0	OG0004607.0	OG0000748.0
-0.05454211716674402	-0.00926292132896792	-1.3015147923431765	-0.3306103379871632	-0.49045616203966397	-1.1165355818976774	-1.6038405109268454	-1.0531942938094603	-1.4643451395032143	0.5140970048942337	-1.496142467422571	-0.9340141705014147	0.2893623404769398	-1.0174170530774094	-1.35070645303286	-0.21407286926621943	-0.9830758557421786	-2.0661252582846443	-0.6604064990346017	-0.911044317691782	-0.5259534006806945	-0.3176064889372687	-0.7107557148433575	-1.1325779246916947	-1.972562817293149	-1.3703403000726082	-0.7784322114615907
OG0004966.0	OG0004225.4	OG0001583.18	OG0000071.0	OG0001628.0	OG0000349.0	OG0001972.1	OG0006157.1	OG0001020.31	OG0004285.1	OG0000775.24	OG0001557.1	OG0000097.1	OG0010717.0	OG0003390.22	OG0013991.0	OG0000617.25	OG0000048.122	OG0000006.561	OG0000192.0	OG0000268.1	OG0015377.0	OG0000018.1	OG0001981.2	OG0007782.8	OG0006146.0	OG0000054.0
-1.165531478289697	-1.0752159943555015	-0.5711072382140845	-0.24331826019099598	-0.7473421358058826	-0.4111954329844497	-1.2405884674354237	-1.2824387229855119	-0.29583628054603456	-0.8549095231975802	-0.9362209702294287	-0.8517817278458553	-1.1542490330260111	-1.7529231680691826	-0.7861239566170575	-0.6321816563938067	-0.5418280104074104	-0.7157227819448722	-0.17266872938773947	-0.7107557148433575	-1.2873602020691484	-1.9417527831453374	-0.6106534638375021	-0.7804132554266838	-1.3415371388258908	-1.7485535684414182	-0.11450372678347603
OG0003726.9	OG0000125.49	OG0000377.148	OG0000256.24	OG0000121.128	OG0000043.242	OG0001397.24	OG0000001.1420	OG0004558.0	OG0000958.3	OG0005548.4	OG0001009.24	OG0005933.6	OG0001138.24	OG0012286.4	OG0003632.26	OG0000822.0	OG0010738.0	OG0000818.1	OG0000343.0	OG0000090.24	OG0007127.0	OG0003233.6	OG0001806.0	OG0020891.0	OG0007146.0	OG0000012.918
-1.9850734557618972	0.8343876146053895	-1.0424567992428948	-0.250165425587271	-0.9810810178369486	-0.1305233660345985	-1.3277104474813686	-0.01727103870140411	-1.1171613442327493	-0.7288133984027473	-2.0017322736212373	0.3057954614204903	-1.2810356642404614	-1.2249916123844051	-1.0144995696951151	-0.8398542745954207	-1.0892673380970874	-0.21072981356829032	-2.0516981876493645	-0.009698583431293964	0.15328652099086262	-1.6656605600930732	-0.4414384681995431	-0.6608626150804147	-2.2068948519411222	0.7562547427239061	-0.17576167339628612
OG0002100.0	OG0009784.0	OG0000043.242	OG0000223.2	OG0007850.2	OG0003774.0	OG0000350.8	OG0001141.24	OG0005229.4	OG0001233.24	OG0008665.0	OG0000392.72	OG0005738.2	OG0004511.10	OG0003565.14	OG0000409.24	OG0010685.0	OG0003572.14	OG0003229.0	OG0000169.16	OG0001795.0	OG0000307.20	OG0005137.0	OG0000748.0	OG0000006.561	OG0000012.918
-1.233108061588777	-1.7417826104639822	-0.1305233660345985	-0.3170671972827844	-1.0929555251272016	-0.4451656041058071	-0.40144422667648927	-0.7938569303086269	-1.855170479161191	-1.22431729826094	-1.545824106814198	-1.4779442508390357	-1.5228407888133588	-0.601211852366231	-1.7903594860724001	0.10447085776291738	-0.8817731862070524	-1.3540217245972157	-1.2611889370296836	-0.3176064889372687	-0.5540614627107339	-0.13336891930599895	-0.8828369245342406	-0.7784322114615907	-0.17266872938773947	-0.17576167339628612
OG0001046.24	OG0001459.24	OG0000011.866	OG0000081.1	OG0004631.4	OG0016996.0	OG0004606.1	OG0002244.0	OG0005750.0	OG0002286.10	OG0000522.0	OG0004868.2	OG0000318.0	OG0000139.0	OG0005955.0	OG0000002.1788	OG0011348.0	OG0010749.0	OG0000269.0	OG0000391.20	OG0005310.0	OG0005090.0	OG0000009.802	OG0002718.4	OG0000913.30	OG0004808.0	OG0000074.152
-0.4054514504496458	-1.8079321155203498	0.3951725059957788	-0.890037746601182	-1.3632709872102522	-2.31258092262811	0.062259894470126094	-0.5045094894850606	-1.6042790867140473	0.4255667240752513	-0.5944432366562431	-0.5574545438946958	-0.8614476248473515	-0.6077925010310296	-1.0332742312821932	0.2893623404769398	-2.243318260190996	-2.518701058452435	-0.5409881355236181	-0.35328433892264566	-1.0773454339168487	-0.7249929525001302	-0.9411986463838138	-0.7053351439087583	-0.5992434968167486	-1.7374465726807091	-0.5625591756364571
OG0001820.0	OG0012065.2	OG0000121.128	OG0011270.0	OG0013054.0	OG0000018.289	OG0006123.2	OG0004256.2	OG0002085.0	OG0000160.4	OG0000226.4	OG0002009.0	OG0005315.0	OG0000060.0	OG0003707.0	OG0007401.0	OG0009940.0	OG0003572.14	OG0000176.0	OG0000169.16	OG0002335.4	OG0000007.976	OG0002918.1	OG0006416.0	OG0000837.0	OG0001443.24
-0.3980183001673634	-2.313297789743922	-0.9810810178369486	-0.8203615650618676	-0.9442490358815471	-0.18885782633069192	-2.0954195650786827	-0.6113144925046861	-0.15184280290092764	-0.030913993470059714	-0.3170671972827844	-0.9551163217602352	-1.6073528560357366	-0.3237325917341102	-1.0226834370912896	-0.9867878885731491	-1.0212186232372655	-1.3540217245972157	-0.33387969740416884	-0.3176064889372687	-1.0368218438261088	-0.24982229440694287	-0.750008631641805	-2.24947924481767	0.21921499579542392	-0.3329707985894482
OG0016125.1	OG0000334.9	OG0007069.0	OG0000294.0	OG0000014.1	OG0004299.0	OG0000121.128	OG0002778.0	OG0005414.0	OG0006305.0	OG0011763.0	OG0000350.8	OG0001369.26	OG0004740.12	OG0002968.0	OG0003818.6	OG0002852.4	OG0002982.0	OG0002448.22	OG0000075.0	OG0004258.0	OG0001061.24	OG0001338.24	OG0002062.0	OG0001214.2	OG0000045.0	OG0000054.0
-1.865647613376637	-0.4353779475630195	-1.15521264992094	-0.5213905315954883	-0.4737308279347723	-1.2926519125167302	-0.9810810178369486	-0.7941070724923293	-1.541198058410986	-1.4246876693125632	-1.5336600120205253	-0.40144422667648927	-1.074000581443777	-1.3643848941302572	-1.0250302371872846	-0.28401879681160275	-0.832128291970839	-0.888968687611256	-0.5395195299599892	-0.44929630375211244	-0.622598569214206	-1.4219791086976907	-1.396688189399952	-0.7133553789835607	-0.36457062892818215	-0.2716005413289375	-0.11450372678347603
OG0020425.0	OG0002285.24	OG0005184.0	OG0004703.4	OG0000214.0	OG0000121.128	OG0004473.2	OG0001144.24	OG0000102.0	OG0001629.5	OG0004452.2	OG0006906.0	OG0000062.12	OG0003463.6	OG0008511.4	OG0000026.45	OG0000139.0	OG0000239.0	OG0000995.5	OG0000731.0	OG0001995.0	OG0007118.0	OG0001806.0	OG0008606.0	OG0000916.24	OG0002401.1	OG0000045.0
-1.7670936989931694	-0.9962538607671053	-0.6615470596449509	-0.9320859859115337	-0.42953706897395905	-0.9810810178369486	-1.4977712511585333	-1.1840967231549033	-0.012315322433239274	0.5783107928487263	-1.127210631993763	-1.016833084220665	-1.5538496598709068	-0.6357637688260032	-1.8458056750072103	-0.1413028099616662	-0.6077925010310296	-0.4494932990471394	-1.5572422423652288	-0.8370166079765345	-0.3951695629008974	-1.7695510237924936	-0.6608626150804147	-1.1995866873612426	-0.17869796011047026	-1.077649896309218	-0.2716005413289375
OG0005841.2	OG0000032.252	OG0012770.0	OG0000874.1	OG0001259.24	OG0000102.0	OG0001175.1	OG0007540.0	OG0003523.15	OG0006103.0	OG0000056.0	OG0000196.0	OG0003005.0	OG0003939.0	OG0000175.4	OG0012130.2	OG0000228.54	OG0000090.24	OG0007539.0	OG0004328.0	OG0000730.24	OG0000120.105	OG0005092.2	OG0000862.34	OG0003343.2	OG0000603.1
-1.435963338133392	-0.3082871842179762	-0.6594946993260151	-0.8669626212526502	-1.5133371067473864	-0.012315322433239274	-0.7705351268599081	-0.7398538734910327	-0.5100460986686944	-0.7878664924662442	0.25229454120183664	-0.21089678249861854	-0.9655025358005551	-0.6796886290929586	-0.9548366483967755	-3.039784866105864	-0.48964565918638664	0.15328652099086262	-1.4941090702700428	-1.1936346938775448	-0.42488133265145234	-0.5544851616978876	-1.7388904710906985	-1.3136563569238193	-0.6723126358239528	-1.0294408032665983
OG0004966.0	OG0007838.0	OG0000749.2	OG0000010.475	OG0000806.27	OG0001829.22	OG0004857.5	OG0002590.0	OG0000350.8	OG0001707.6	OG0003818.6	OG0000834.30	OG0000486.2	OG0002149.0	OG0004215.0	OG0000088.3	OG0000713.24	OG0000310.18	OG0000269.0	OG0006493.0	OG0004458.0	OG0011403.0	OG0011456.0	OG0012961.6	OG0001453.1	OG0000012.918
-1.165531478289697	-1.1880358246898064	-0.3830777578812987	0.007339046008161679	-1.231413364999112	-0.6197138438769217	-0.9031984181508314	-0.7495234474970307	-0.40144422667648927	-0.23514432874529573	-0.28401879681160275	-0.5610684580654551	-0.6604064990346017	-0.37838178654261423	-1.1143475487004126	-0.11434754870041268	-1.139235797371172	-0.14082554413356455	-0.5409881355236181	-1.20024953829911	-1.2908858515287907	-0.7938569303086269	-1.1093587560365563	-2.0421596732937672	-0.9825056205407275	-0.17576167339628612
