OG0004710.2	OG0012896.0	OG0001643.24	OG0000471.2	OG0000027.457	OG0001698.26	OG0001566.2
-0.512925319948276	-1.4131151871478154	-1.1587514286937521	-1.3375210295767486	-0.9018499789079885	-1.2039006722965686	-1.0540927027897475
OG0001388.12	OG0002087.0	OG0000038.0	OG0004608.0	OG0000409.24	OG0000704.0	OG0004027.1
-0.8583056380354691	-1.1854085623368023	-0.5428785420499038	-0.7715199016700826	0.10447085776291738	-1.0273808609918476	-1.2199419221016254
-1.6020875398230947	-0.9728459484962734	-2.3778192957794078	-1.35144252194724	-1.479150349591925	-0.17576167339628612	-0.82444346356816	0.24865627000440324
OG0000038.0	OG0013483.4	OG0000863.32	OG0006175.0	OG0001801.0	OG0001081.24	OG0003189.0	OG0000206.0
-0.5428785420499038	-1.4655399180732716	-0.9751130006868205	-1.2348047512361633	-0.9384311507319972	-1.1890222828758559	-0.9481407011647501	0.24865627000440324
OG0006393.0	OG0000264.1	OG0000032.252	OG0002148.0	OG0020465.0	OG0002167.0	OG0006008.0	OG0001637.1
-1.6707041518974848	-1.4799549759601824	-0.3082871842179762	-0.47834617173337196	-3.313297789743922	-1.478346171733372	-2.3718330007136763	-0.5838088061047857
OG0001991.0	OG0004165.10	OG0001592.24	OG0000403.25	OG0007863.0	OG0001140.24	OG0000012.918	OG0005079.0
-1.3440986779354065	-0.8972746899889117	-1.1635910677202619	-0.4597742994044606	-0.8290494466816325	-0.750979489714035	-0.17576167339628612	-2.780908941753803
OG0006817.2	OG0000056.0	OG0000256.24	OG0001666.14	OG0012922.0	OG0000579.24	OG0013023.0	OG0001927.0
-1.5920490827614273	0.25229454120183664	-0.250165425587271	-1.2695122007362238	-1.582079992188035	-1.0433485444289392	-1.6438561897747246	-0.8290494466816325
OG0000054.0	OG0001061.24	OG0004609.0	OG0001220.24	OG0000280.1	OG0001997.0	OG0000290.0	OG0006969.0
-0.11450372678347603	-1.4219791086976907	-0.8277685311745187	-0.5870559266312819	-1.5517333399360451	-0.17837141075622645	-0.5907448533151622	-1.7898605425983316
OG0001290.24	OG0000214.0	OG0000010.475	OG0002071.0	OG0014341.0	OG0000920.27	OG0006140.0	OG0006393.0
-1.6099927379084407	-0.42953706897395905	0.007339046008161679	-0.6783027547876463	-0.5698217955621689	-0.7131188522118385	-0.7386497209790194	-1.6707041518974848
OG0001649.0	OG0000012.918	OG0001098.1	OG0000081.1	OG0009081.0	OG0004621.4	OG0001155.24
-1.6877995373623218	-0.17576167339628612	-1.697125329634415	-0.890037746601182	-1.9285118944158177	-3.282087830355571	-1.2608431742860542
OG0012876.0	OG0005846.2	OG0002061.0	OG0001936.0	OG0000044.1	OG0000007.976	OG0001232.24
-1.78687049999252	-1.482774707497541	-0.8823049573302454	-1.478346171733372	-0.6009930135276029	-0.24982229440694287	-0.7801654761146294
OG0005687.4	OG0006892.0	OG0000056.0	OG0002034.0	OG0010532.4	OG0000062.12	OG0000809.2	OG0001550.0
-1.550887680450584	-1.6633738342364643	0.25229454120183664	-0.7901099927659606	-1.7154858667557547	-1.5538496598709068	-1.5475099907815495	-1.0794780212096609
OG0000010.475	OG0002095.0	OG0000895.1	OG0000263.57	OG0002036.0	OG0011309.6	OG0006941.0	OG0004876.0
0.007339046008161679	-0.4146528318879797	-1.215244771307591	0.818932344010497	-0.5435092284166207	-2.595968860378175	-1.0755200076409777	-1.0171250391019384
OG0000038.0	OG0000014.1	OG0001397.24	OG0003298.30	OG0011183.0	OG0002319.0	OG0001509.22
-0.5428785420499038	-0.4737308279347723	-1.3277104474813686	-1.2901800320230838	-1.446934455954395	-0.6859415911417392	-0.4326492611818256
OG0007319.6	OG0000012.918	OG0002037.0	OG0000473.17	OG0000129.29	OG0001317.1	OG0000175.4	OG0005705.2
-1.4016347946763554	-0.17576167339628612	-0.9905094970525475	-0.923304098169617	1.477211031198532	-1.033864894562046	-0.9548366483967755	-0.28824080701676585
OG0002116.0	OG0000006.561	OG0002143.0	OG0007538.2	OG0007907.0	OG0000409.24	OG0001539.22	OG0006895.3
-0.43693951723612684	-0.17266872938773947	-0.5857562012813124	-1.5153978056277968	-1.233108061588777	0.10447085776291738	-1.6674925540419632	-2.320486120713456
OG0004387.2	OG0018074.2	OG0000130.38	OG0001674.0	OG0000347.80	OG0000007.976	OG0003072.2	OG0001628.0
-0.8367589148364569	-1.6461121637150926	-0.1440103026915193	-1.4540316308947074	-1.2722973271627618	-0.24982229440694287	-1.3932735249871873	-0.7473421358058826
OG0007514.0	OG0012966.0	OG0016163.1	OG0001097.24	OG0000082.1	OG0001223.1	OG0002082.0	OG0000042.314
-1.847881495568057	-2.8150215403066694	-2.049904905826314	-1.0667295284676728	-0.853866171106625	-0.9595984847157935	-0.1832774289986982	-0.2813863010245155
OG0000054.0	OG0007448.2	OG0001292.1	OG0001301.24	OG0020451.0	OG0001404.24	OG0005507.10	OG0000320.0
-0.11450372678347603	-1.3280726151852633	-1.3147325934831586	-0.8945901059599186	-1.731685386824772	-1.038006322579745	-1.0661252582846446	-0.24348904385984163
OG0000026.45	OG0001273.24	OG0000228.35	OG0010808.4	OG0001373.1	OG0001884.0	OG0000320.0	OG0007514.0
-0.1413028099616662	-1.4607667291339643	-2.5916142085935863	-1.8267446169790276	-1.3011592297927905	-1.2341258359102747	-0.24348904385984163	-1.847881495568057
OG0004362.4	OG0000011.1	OG0000698.1	OG0001378.24	OG0005971.0	OG0002170.0	OG0000276.72	OG0001509.22
-1.2172559636048	0.5140970048942337	-3.020925838854548	-1.4619585466663363	-1.1143475487004126	0.15587873270414274	-0.8999642788381562	-0.4326492611818256
OG0000186.266	OG0000026.45	OG0002361.0	OG0000987.19	OG0002069.0	OG0000001.2899	OG0001050.0
-2.4892405784478306	-0.1413028099616662	-0.693621089289037	-0.02958805461052695	-0.5114849910421879	-0.3641991832410402	-0.39137997563950755
OG0000001.1420	OG0000125.49	OG0001125.24	OG0005791.10	OG0003044.18	OG0000152.12	OG0001167.24	OG0001039.1
-0.01727103870140411	0.8343876146053895	-1.3566055465201077	-1.0837526763099867	-0.9930916306578225	-3.001154617941492	-1.4779442508390357	-0.7582818254032986
OG0004823.2	OG0000011.1	OG0001312.1	OG0001180.24	OG0013623.0	OG0001941.0	OG0000204.2
-0.9905094970525475	0.5140970048942337	-1.22431729826094	-1.1159100908664668	-1.3448313823904083	-0.488026018218199	-0.7138285488929806
OG0000124.2	OG0001154.24	OG0001593.20	OG0000026.45	OG0000359.28	OG0006290.0	OG0012657.5	OG0006887.0
-2.727379545337008	-1.7307274219549862	-1.2567004721117434	-0.1413028099616662	-0.5942254220501242	-1.5955328032369107	-2.6971253296344155	-1.0603972796439562
OG0000032.252	OG0000409.24	OG0001070.26	OG0008551.0	OG0014743.1	OG0000741.0	OG0004856.1	OG0000372.92
-0.3082871842179762	0.10447085776291738	-0.8208711712278477	-0.3494192353977597	-1.7784322114615907	-1.2598063829795652	-0.9847879149314968	-0.7916076002093239
OG0004362.4	OG0001411.26	OG0000750.0	OG0000018.289	OG0006260.0	OG0000775.24	OG0001471.24
-1.2172559636048	-1.1090475285429775	-0.6604064990346017	-0.18885782633069192	-0.545824106814198	-0.9362209702294287	-1.1635910677202619
OG0000054.0	OG0012996.0	OG0000420.0	OG0004758.4	OG0000653.1	OG0000209.146	OG0018140.2	OG0001384.1
-0.11450372678347603	-2.308287184217976	-0.49045616203966397	-2.4731299136431737	-0.9021195659480868	-0.4077462998850927	-2.235144328745296	-1.25256963166354
OG0012966.0	OG0014732.4	OG0001916.0	OG0000010.475	OG0001414.24	OG0001741.1	OG0000276.72	OG0004621.4
-2.8150215403066694	-2.67853364140747	-1.171368418311981	0.007339046008161679	0.12446048627433613	-1.8262329322632935	-0.8999642788381562	-3.282087830355571
OG0006274.0	OG0005428.4	OG0011686.0	OG0000056.0	OG0000908.24	OG0000130.38	OG0001311.5	OG0002094.0
-0.7013416844354848	-0.6355396260397388	-2.1022174553385833	0.25229454120183664	-0.8839014477634204	-0.1440103026915193	-1.2202780187929276	-0.6905909507598809
OG0000861.24	OG0001056.26	OG0008333.1	OG0002108.0	OG0010708.0	OG0000272.36	OG0000082.1	OG0005619.0
-0.7195187256993765	-0.6677217169430707	-3.1949552386295967	-0.2954821145835615	-1.7636604608316264	-1.0174170530774094	-0.853866171106625	-2.242635327614509
OG0006817.2	OG0000795.40	OG0000038.0	OG0002073.0	OG0006153.16	OG0000556.30	OG0000272.36
-1.5920490827614273	-1.5721793160228665	-0.5428785420499038	-0.6707041518974848	-1.0264989281834012	-0.9793733494100422	-1.0174170530774094
OG0000054.0	OG0000513.32	OG0001857.4	OG0006141.8	OG0011746.0	OG0000847.24	OG0000711.2	OG0017879.0
-0.11450372678347603	-0.6588112275212595	-1.045133690098103	-1.858305638035469	-0.8807102316252489	-1.50635266602479	-0.05304461335688118	-0.8841677013474352
OG0006828.0	OG0000006.561	OG0002156.0	OG0001912.0	OG0001936.0	OG0020462.0	OG0002855.2	OG0000599.0
-0.9982698038611177	-0.17266872938773947	-1.0127519074088478	-0.7585258742985586	-1.478346171733372	-1.855170479161191	-1.53658679618218	-0.9312604093276949
OG0000625.28	OG0000056.0	OG0006023.0	OG0000785.2	OG0002231.0	OG0005079.0	OG0001342.24
-1.5653317443856478	0.25229454120183664	-1.3029379195026087	-0.6060347243397574	-1.4386983058546305	-2.780908941753803	-1.2365034386346847
OG0011345.0	OG0005854.2	OG0002078.0	OG0000811.34	OG0001100.24	OG0000206.0	OG0000002.1788
-2.2297206567902736	-1.1759246437484379	-1.831357964441161	-1.151682530163898	-1.100669665209555	0.24865627000440324	0.2893623404769398
OG0000279.0	OG0000755.4	OG0004090.26	OG0000242.29	OG0010980.0	OG0011354.0	OG0002031.0	OG0000082.1
-0.7006381023484414	-0.7848805754827048	-1.296190533473754	-1.1313132346778652	-2.4579896444633906	-0.8323851592448888	-0.9409216577987469	-0.853866171106625
OG0016915.0	OG0000403.25	OG0000011.1	OG0001202.24	OG0000513.32	OG0004037.0	OG0008192.2	OG0001594.1
-1.9045481189143394	-0.4597742994044606	0.5140970048942337	-0.796610882632913	-0.6588112275212595	-0.723086516754077	-2.353284338922646	-2.03268380973072
OG0008333.1	OG0000038.0	OG0005622.0	OG0001356.24	OG0002091.0	OG0010532.4	OG0000936.24	OG0000285.1
-3.1949552386295967	-0.5428785420499038	-3.010424979419093	-1.0505024187944279	-0.5944432366562431	-1.7154858667557547	-1.1319454411037966	-1.0528949484321255
OG0001161.24	OG0000026.45	OG0000547.0	OG0008179.0	OG0000188.1	OG0010637.3	OG0002340.0	OG0014648.4
-1.2649978065046903	-0.1413028099616662	-0.9153914246821905	-1.9936660662779495	-0.09449505685038438	-1.4398720239187364	-0.9694520358370333	-2.7188062250473664
OG0002124.0	OG0004589.2	OG0010621.0	OG0000056.0	OG0012908.0	OG0000420.0	OG0001435.1	OG0002032.0
-0.9224835302979048	-1.3433663454116158	-1.8241880062782692	0.25229454120183664	-2.492484413520771	-0.49045616203966397	-1.0200478420483303	-1.306858773169714
OG0000054.0	OG0001508.1	OG0001338.24	OG0012767.2	OG0001198.26	OG0000263.57	OG0006827.2
-0.11450372678347603	-1.2155797753822157	-1.396688189399952	-1.8672257667236745	-0.7742315035704033	0.818932344010497	-1.4138838046624735
OG0001068.1	OG0002103.0	OG0007624.0	OG0006030.0	OG0000034.305	OG0005847.4	OG0000011.1	OG0001125.24
-0.08146110748876297	-0.9728459484962734	-1.7408179196618128	-1.0371178723571337	-0.6588112275212595	-1.0445383960764985	0.5140970048942337	-1.3566055465201077
OG0000026.45	OG0003786.18	OG0001306.1	OG0003647.3	OG0000391.20	OG0000152.31	OG0001770.0
-0.1413028099616662	-0.9445266641015685	-1.9523220248555246	-0.8507406345003772	-0.35328433892264566	-1.1174743272128007	-0.6989977439671857
OG0015186.2	OG0004622.6	OG0007835.4	OG0000018.289	OG0000747.2	OG0000599.0	OG0001420.22	OG0000985.26
-2.3815733833540693	-2.5344956303704946	-0.01814734671025936	-0.18885782633069192	-2.16682653676166	-0.9312604093276949	0.5647195944430954	-0.9638131971521541
OG0000001.1420	OG0000048.122	OG0001014.26	OG0015302.0	OG0001077.24	OG0004347.0	OG0000902.24
-0.01727103870140411	-0.7157227819448722	-1.5842413334775023	-0.798868033092113	-1.9982698038611177	-0.9646576192078029	-1.499809820158018
OG0004951.0	OG0000056.0	OG0000034.305	OG0002047.0	OG0017439.2	OG0004386.2	OG0001723.0	OG0001996.0
-1.6144033039877546	0.25229454120183664	-0.6588112275212595	-0.7804132554266838	-2.324093762105477	-1.1837689496578923	-1.396688189399952	-0.9434164716336325
OG0001188.24	OG0000056.0	OG0014698.4	OG0001231.24	OG0005530.6	OG0001230.26	OG0006099.2	OG0000285.1
-0.8825709164131055	0.25229454120183664	-2.106560122683883	-0.7558436043718957	-0.9514847900660605	-0.938984225318372	-1.9290611786565626	-1.0528949484321255
OG0002067.0	OG0006425.0	OG0005639.0	OG0001059.24	OG0000018.289	OG0000160.4	OG0000975.0
-0.4797537772929724	-1.951205819739195	-0.6458864075076233	-1.3230105221290025	-0.18885782633069192	-0.030913993470059714	-0.42876006879851164
OG0001139.24	OG0000006.561	OG0006039.1	OG0000257.0	OG0012657.5	OG0000578.0	OG0005826.0	OG0000299.1
-1.3789444967002604	-0.17266872938773947	-0.961563818343892	0.0001442622910945383	-2.6971253296344155	-0.23446525363702297	-1.425850039490298	-0.8820390472675833
OG0011193.0	OG0000056.0	OG0000948.24	OG0001217.1	OG0000261.0	OG0003838.7	OG0013854.2	OG0001391.24
-1.5717503892943052	0.25229454120183664	-1.0203404482841756	-1.2399068255418602	-0.7946074870103151	-2.6629169236892127	-2.379319758775699	-1.7715199016700827
OG0000120.105	OG0000006.561	OG0006698.0	OG0007453.2	OG0000747.2	OG0015287.0	OG0000775.24	OG0000704.0
-0.5544851616978876	-0.17266872938773947	-1.3751972347470527	-1.945082080871042	-2.16682653676166	-0.04692104738749257	-0.9362209702294287	-1.0273808609918476
OG0000001.1420	OG0000494.1	OG0004049.8	OG0012981.0	OG0002105.0	OG0000285.1	OG0009958.0	OG0002055.0
-0.01727103870140411	-0.5602173105240185	-0.7831416402250396	-1.1488006614067061	-1.3448313823904083	-1.0528949484321255	-1.180822334457232	-0.7717662004399319
OG0002025.0	OG0005691.3	OG0001892.0	OG0000012.918	OG0002037.0	OG0000001.2899	OG0012273.1
-0.5807847399320462	-1.0180012584066676	-0.8414044484991035	-0.17576167339628612	-0.9905094970525475	-0.3641991832410402	-0.9919434451289415
OG0002164.0	OG0000737.40	OG0000010.475	OG0000755.4	OG0013626.0	OG0006440.2	OG0000059.133	OG0020752.0
-1.2518823067144322	-1.5253303408390566	0.007339046008161679	-0.7848805754827048	-0.8677522017015602	-3.325539348439741	-0.3735141370944932	-2.2549778509627356
OG0002084.0	OG0000848.32	OG0000010.475	OG0020451.0	OG0001832.1	OG0006471.8	OG0004807.4	OG0000092.1
-0.5728229453178999	-1.139871485877112	0.007339046008161679	-1.731685386824772	-0.8844340040783969	-2.5353317329965557	-0.27003400255307203	0.8123750005659496
OG0000034.305	OG0001993.0	OG0000896.1	OG0013478.8	OG0006291.0	OG0000018.289	OG0002065.0	OG0005612.2
-0.6588112275212595	-0.9807962660269074	-1.039784866105864	-2.346664773208869	-1.5332423842738285	-0.18885782633069192	-0.5741110659756957	-1.0356383367532653
OG0000074.1	OG0005428.4	OG0005303.2	OG0000750.0	OG0000953.26	OG0016148.4	OG0000002.1788	OG0001102.24
0.46686200377591763	-0.6355396260397388	-0.8609234849538883	-0.6604064990346017	-1.324816374212189	-2.5777669993169523	0.2893623404769398	-1.3309732344903695
OG0009812.0	OG0000403.25	OG0002540.1	OG0000012.918	OG0000816.36	OG0001763.8	OG0004876.0	OG0002006.0
-1.787368410279046	-0.4597742994044606	-2.9094175236375577	-0.17576167339628612	-1.1143475487004126	-0.8064174749183514	-1.0171250391019384	-1.1886933885302189
OG0000054.0	OG0003511.4	OG0000990.0	OG0000302.34	OG0013054.0	OG0018398.0	OG0001429.24	OG0001398.24
-0.11450372678347603	-1.0655212410931172	-0.5141610331209452	-0.896200256842332	-0.9442490358815471	-3.1558554189406562	-0.668180151977398	-0.642504296774766
OG0001027.24	OG0000906.25	OG0000543.45	OG0000012.918	OG0000261.0	OG0006300.0	OG0006175.0
-1.2848973639423953	-1.335699214659963	-0.5829441401868507	-0.17576167339628612	-0.7946074870103151	-1.2716005413289375	-1.2348047512361633
OG0000147.0	OG0014637.1	OG0003726.42	OG0001501.1	OG0000018.289	OG0012105.0	OG0000321.2	OG0001493.24
-1.5803532474685666	-1.951205819739195	-1.3573446321104978	-1.6859415911417395	-0.18885782633069192	-1.7968615028091515	-1.001154617941492	-1.5653317443856478
OG0003953.2	OG0000038.0	OG0007214.0	OG0001421.30	OG0000785.2	OG0001463.24	OG0000985.26
-0.6931544996857175	-0.5428785420499038	-1.5602173105240187	-1.243318260190996	-0.6060347243397574	-1.3132977897439224	-0.9638131971521541
OG0000364.1	OG0000438.1	OG0000494.1	OG0000011.1	OG0005065.5	OG0001312.1	OG0006229.0	OG0004822.1
-0.7065117976244923	-1.3190455863542412	-0.5602173105240185	0.5140970048942337	-1.5683235586073672	-1.22431729826094	-1.0445383960764985	-2.306145097646435
OG0001472.0	OG0000737.40	OG0000056.0	OG0002569.7	OG0001963.0	OG0009201.0	OG0000001.2899	OG0006102.2
-0.6259342817774622	-1.5253303408390566	0.25229454120183664	-1.0779544229680562	-0.6501818280241396	-1.509224518327078	-0.3641991832410402	-1.6429547870331924
OG0001090.26	OG0000018.1	OG0000056.0	OG0005846.2	OG0001251.24	OG0018011.0	OG0001327.26	OG0013963.0
-0.5676819330504765	-0.6106534638375021	0.25229454120183664	-1.482774707497541	-1.1468826087764485	-1.3298848187157055	-1.0165411884096767	-2.3371564825019373
OG0001422.30	OG0000056.0	OG0005855.0	OG0001402.24	OG0001275.26	OG0000246.0	OG0006887.0
-0.8277685311745187	0.25229454120183664	-1.639354797539784	-0.588573754273535	-1.7695510237924936	-0.5324074912870507	-1.0603972796439562
OG0014851.2	OG0000935.24	OG0013586.8	OG0002169.0	OG0000926.24	OG0004348.1	OG0000011.1	OG0000062.12
0.34834574511348076	-1.5955328032369107	-2.245368999755758	-0.6929212614601847	-0.8533447778805348	-0.45997273074249273	0.5140970048942337	-1.5538496598709068
OG0002087.0	OG0001408.24	OG0016113.4	OG0000012.918	OG0004147.24	OG0000391.20	OG0004758.4	OG0000809.2
-1.1854085623368023	-1.4085120616020568	-1.7336032269754467	-0.17576167339628612	-1.8084373492992443	-0.35328433892264566	-2.4731299136431737	-1.5475099907815495
OG0001377.24	OG0000056.0	OG0008586.0	OG0000130.38	OG0000723.64	OG0001174.24	OG0002154.0	OG0007910.4
-0.8873665830147547	0.25229454120183664	-1.8079321155203498	-0.1440103026915193	-1.1351106355302503	-0.9765317194960946	-0.7319249774656762	-1.974829424265094
OG0005618.0	OG0012876.0	OG0001069.28	OG0000257.0	OG0001052.26	OG0000018.289	OG0017078.2	OG0001416.0
-0.981365825860949	-1.78687049999252	-1.144329165559629	0.0001442622910945383	-0.8956633401852645	-0.18885782633069192	-1.2068948519411222	0.16104922490055648
OG0006841.0	OG0001271.1	OG0000038.0	OG0001462.24	OG0005520.0	OG0001272.24	OG0000042.314
-2.687799537362322	-1.4477213090095638	-0.5428785420499038	-2.3147325934831584	-1.1746213961070686	-1.2789336312689499	-0.2813863010245155
OG0000054.0	OG0003039.0	OG0016122.4	OG0001172.24	OG0013004.2	OG0000942.24	OG0001138.24	OG0000180.0
-0.11450372678347603	-1.222296244872902	-2.887900420223765	-1.4096614668209126	-1.496142467422571	-0.9542774642653994	-1.2249916123844051	-0.15826835651750287
OG0005829.2	OG0011346.0	OG0001183.1	OG0002037.0	OG0001233.24	OG0000001.2899	OG0016127.4	OG0000002.1788
-0.8300749985576876	-2.52865644038928	-1.02591127235414	-0.9905094970525475	-1.22431729826094	-0.3641991832410402	-3.873872927170175	0.2893623404769398
OG0002218.0	OG0009814.0	OG0000214.0	OG0000011.1	OG0000638.38	OG0000129.29	OG0001667.0
-0.6268251092468836	-1.0424567992428948	-0.42953706897395905	0.5140970048942337	-1.3047188048551392	1.477211031198532	-0.4741315765598182
OG0000006.561	OG0000223.2	OG0002171.0	OG0001208.24	OG0006854.0	OG0010669.7	OG0001094.26	OG0009208.0
-0.17266872938773947	-0.3170671972827844	-1.1755987214515837	-1.1788612625092965	-1.6483716708972176	-1.7441971633972821	-1.0898813815372526	-1.4386983058546305
OG0000054.0	OG0002099.0	OG0000123.210	OG0001917.0	OG0000584.0	OG0000207.240	OG0013502.0
-0.11450372678347603	-0.8160371651574051	-1.5344956303704944	-0.721896272448558	1.6572284011610958	-1.037413961643117	-2.0150825945730797
OG0001419.3	OG0000001.1420	OG0000000.3428	OG0000018.1	OG0014840.0	OG0000987.19	OG0006388.0	OG0001093.24
-1.0914176345211863	-0.01727103870140411	-2.2997378552532965	-0.6106534638375021	-2.452451460921961	-0.02958805461052695	-2.6321816563938065	-1.0303245368567977
OG0000198.0	OG0001987.0	OG0007781.0	OG0004635.2	OG0002146.0	OG0000002.1788	OG0000858.32
-0.3989691306511904	-1.0472191556726504	-1.165207895235545	-1.1857367086002184	-0.8491804017878668	0.2893623404769398	-1.4851960144282268
OG0000002.763	OG0005956.0	OG0000002.1788	OG0001382.24	OG0005639.0	OG0001221.1	OG0006678.4	OG0001239.26
-0.7257085158978973	-0.8285369439974191	0.2893623404769398	-1.600774207879062	-0.6458864075076233	-0.8598757760909296	-2.772012541265407	-1.1449671027979205
OG0002677.13	OG0000750.0	OG0001197.24	OG0000007.976	OG0012105.0	OG0000945.1	OG0001878.2
-0.9581963123429151	-0.6604064990346017	-1.1883645691462565	-0.24982229440694287	-1.7968615028091515	-1.1571418167440228	-1.6073528560357366
OG0000861.24	OG0000001.1420	OG0002940.48	OG0004504.4	OG0018072.2	OG0000290.0	OG0001801.0	OG0000714.29
-0.7195187256993765	-0.01727103870140411	-1.0883467626914678	-2.6366606883705206	-2.002310160687201	-0.5907448533151622	-0.9384311507319972	-0.5472991475161558
OG0000011.1	OG0001313.24	OG0001328.24	OG0015987.2	OG0012179.2	OG0000653.1	OG0000175.4	OG0004290.0
0.5140970048942337	-1.9290611786565626	-1.3872228947148009	-2.5563933485243853	-1.6060347243397572	-0.9021195659480868	-0.9548366483967755	-1.247080178987195
